Lead_ID,Stage_Name,Stage_Status,Stage_Date,Drop_Reason
HL10492,Sanction Approved,Pending,9/21/2024,
HL10492,Loan Disbursed,Pending,9/24/2024,
HL10493,Lead Contacted,Completed,8/24/2024,
HL10493,Lead Qualified,Completed,8/29/2024,
HL10493,Document Collection,Dropped,9/2/2024,Document incomplete
HL10493,Credit Check,Pending,9/9/2024,
HL10493,Property Valuation,Pending,9/11/2024,
HL10493,Legal Verification,Pending,9/13/2024,
HL10493,Sanction Approved,Pending,9/14/2024,
HL10493,Loan Disbursed,Pending,9/16/2024,
HL10494,Lead Contacted,Completed,2/17/2024,
HL10494,Lead Qualified,Completed,2/25/2024,
HL10494,Document Collection,Completed,2/26/2024,
HL10494,Credit Check,Completed,3/1/2024,
HL10494,Property Valuation,Completed,3/3/2024,
HL10494,Legal Verification,Completed,3/6/2024,
HL10494,Sanction Approved,Dropped,3/10/2024,Customer not reachable
HL10494,Loan Disbursed,Pending,3/12/2024,
HL10495,Lead Contacted,Completed,11/26/2024,
HL10495,Lead Qualified,Completed,12/5/2024,
HL10495,Document Collection,Completed,12/6/2024,
HL10495,Credit Check,Completed,12/15/2024,
HL10495,Property Valuation,Completed,12/18/2024,
HL10495,Legal Verification,Completed,12/19/2024,
HL10495,Sanction Approved,Completed,12/26/2024,
HL10495,Loan Disbursed,Completed,12/30/2024,
HL10496,Lead Contacted,Completed,6/8/2024,
HL10496,Lead Qualified,Completed,6/13/2024,
HL10496,Document Collection,Dropped,6/18/2024,Changed mind
HL10496,Credit Check,Pending,6/22/2024,
HL10496,Property Valuation,Pending,6/30/2024,
HL10496,Legal Verification,Pending,7/5/2024,
HL10496,Sanction Approved,Pending,7/14/2024,
HL10496,Loan Disbursed,Pending,7/23/2024,
HL10497,Lead Contacted,Completed,5/12/2024,
HL10497,Lead Qualified,Completed,5/15/2024,
HL10497,Document Collection,Completed,5/22/2024,
HL10497,Credit Check,Completed,5/27/2024,
HL10497,Property Valuation,Completed,6/3/2024,
HL10497,Legal Verification,Completed,6/6/2024,
HL10497,Sanction Approved,Completed,6/9/2024,
HL10497,Loan Disbursed,Dropped,6/18/2024,Document incomplete
HL10498,Lead Contacted,Dropped,8/28/2024,Document incomplete
HL10498,Lead Qualified,Pending,9/3/2024,
HL10498,Document Collection,Pending,9/6/2024,
HL10498,Credit Check,Pending,9/13/2024,
HL10498,Property Valuation,Pending,9/20/2024,
HL10498,Legal Verification,Pending,9/25/2024,
HL10498,Sanction Approved,Pending,9/28/2024,
HL10498,Loan Disbursed,Pending,9/30/2024,
HL10499,Lead Contacted,Completed,2/28/2024,
HL10499,Lead Qualified,Completed,3/3/2024,
HL10499,Document Collection,Completed,3/11/2024,
HL10499,Credit Check,Completed,3/17/2024,
HL10499,Property Valuation,Completed,3/18/2024,
HL10499,Legal Verification,Completed,3/22/2024,
HL10499,Sanction Approved,Completed,3/23/2024,
HL10499,Loan Disbursed,Completed,3/29/2024,
HL10500,Lead Contacted,Completed,6/28/2024,
HL10500,Lead Qualified,Completed,6/30/2024,
HL10500,Document Collection,Completed,7/4/2024,
HL10500,Credit Check,Completed,7/9/2024,
HL10500,Property Valuation,Dropped,7/12/2024,Customer not reachable
HL10500,Legal Verification,Pending,7/17/2024,
HL10500,Sanction Approved,Pending,7/20/2024,
HL10500,Loan Disbursed,Pending,7/26/2024,
HL10501,Lead Contacted,Dropped,4/23/2024,High FOIR
HL10501,Lead Qualified,Pending,5/2/2024,
HL10501,Document Collection,Pending,5/5/2024,
HL10501,Credit Check,Pending,5/11/2024,
HL10501,Property Valuation,Pending,5/19/2024,
HL10501,Legal Verification,Pending,5/26/2024,
HL10501,Sanction Approved,Pending,6/1/2024,
HL10501,Loan Disbursed,Pending,6/3/2024,
HL10502,Lead Contacted,Completed,12/26/2024,
HL10502,Lead Qualified,Completed,1/4/2025,
HL10502,Document Collection,Completed,1/11/2025,
HL10502,Credit Check,Completed,1/18/2025,
HL10502,Property Valuation,Completed,1/19/2025,
HL10502,Legal Verification,Completed,1/21/2025,
HL10502,Sanction Approved,Completed,1/28/2025,
HL10502,Loan Disbursed,Completed,2/3/2025,
HL10503,Lead Contacted,Completed,7/11/2024,
HL10503,Lead Qualified,Completed,7/12/2024,
HL10503,Document Collection,Completed,7/20/2024,
HL10503,Credit Check,Completed,7/28/2024,
HL10503,Property Valuation,Dropped,8/5/2024,Changed mind
HL10503,Legal Verification,Pending,8/12/2024,
HL10503,Sanction Approved,Pending,8/19/2024,
HL10503,Loan Disbursed,Pending,8/23/2024,
HL10504,Lead Contacted,Completed,1/4/2025,
HL10504,Lead Qualified,Completed,1/7/2025,
HL10504,Document Collection,Completed,1/9/2025,
HL10504,Credit Check,Completed,1/14/2025,
HL10504,Property Valuation,Completed,1/15/2025,
HL10504,Legal Verification,Dropped,1/20/2025,Customer not reachable
HL10504,Sanction Approved,Pending,1/29/2025,
HL10504,Loan Disbursed,Pending,2/3/2025,
HL10505,Lead Contacted,Dropped,7/25/2024,Low eligibility
HL10505,Lead Qualified,Pending,7/31/2024,
HL10505,Document Collection,Pending,8/3/2024,
HL10505,Credit Check,Pending,8/7/2024,
HL10505,Property Valuation,Pending,8/11/2024,
HL10505,Legal Verification,Pending,8/12/2024,
HL10505,Sanction Approved,Pending,8/15/2024,
HL10505,Loan Disbursed,Pending,8/18/2024,
HL10506,Lead Contacted,Completed,1/6/2025,
HL10506,Lead Qualified,Dropped,1/7/2025,Low eligibility
HL10506,Document Collection,Pending,1/16/2025,
HL10506,Credit Check,Pending,1/17/2025,
HL10506,Property Valuation,Pending,1/19/2025,
HL10506,Legal Verification,Pending,1/21/2025,
HL10506,Sanction Approved,Pending,1/27/2025,
HL10506,Loan Disbursed,Pending,2/3/2025,
HL10507,Lead Contacted,Completed,1/10/2025,
HL10507,Lead Qualified,Completed,1/19/2025,
HL10507,Document Collection,Completed,1/21/2025,
HL10507,Credit Check,Completed,1/30/2025,
HL10507,Property Valuation,Completed,2/4/2025,
HL10507,Legal Verification,Dropped,2/13/2025,High FOIR
HL10507,Sanction Approved,Pending,2/19/2025,
HL10507,Loan Disbursed,Pending,2/28/2025,
HL10508,Lead Contacted,Completed,4/5/2024,
HL10508,Lead Qualified,Completed,4/10/2024,
HL10508,Document Collection,Completed,4/14/2024,
HL10508,Credit Check,Completed,4/21/2024,
HL10508,Property Valuation,Completed,4/24/2024,
HL10508,Legal Verification,Dropped,4/29/2024,Document incomplete
HL10508,Sanction Approved,Pending,5/2/2024,
HL10508,Loan Disbursed,Pending,5/3/2024,
HL10509,Lead Contacted,Dropped,7/26/2024,High FOIR
HL10509,Lead Qualified,Pending,7/28/2024,
HL10509,Document Collection,Pending,8/1/2024,
HL10509,Credit Check,Pending,8/3/2024,
HL10509,Property Valuation,Pending,8/11/2024,
HL10509,Legal Verification,Pending,8/18/2024,
HL10509,Sanction Approved,Pending,8/19/2024,
HL10509,Loan Disbursed,Pending,8/21/2024,
HL10510,Lead Contacted,Completed,12/5/2024,
HL10510,Lead Qualified,Completed,12/7/2024,
HL10510,Document Collection,Completed,12/16/2024,
HL10510,Credit Check,Completed,12/25/2024,
HL10510,Property Valuation,Completed,12/27/2024,
HL10510,Legal Verification,Completed,1/1/2025,
HL10510,Sanction Approved,Completed,1/4/2025,
HL10510,Loan Disbursed,Completed,1/8/2025,
HL10511,Lead Contacted,Completed,11/22/2024,
HL10511,Lead Qualified,Completed,11/23/2024,
HL10511,Document Collection,Completed,11/25/2024,
HL10511,Credit Check,Completed,11/30/2024,
HL10511,Property Valuation,Completed,12/2/2024,
HL10511,Legal Verification,Completed,12/6/2024,
HL10511,Sanction Approved,Completed,12/10/2024,
HL10511,Loan Disbursed,Completed,12/18/2024,
HL10512,Lead Contacted,Dropped,10/4/2024,Changed mind
HL10512,Lead Qualified,Pending,10/5/2024,
HL10512,Document Collection,Pending,10/6/2024,
HL10512,Credit Check,Pending,10/12/2024,
HL10512,Property Valuation,Pending,10/15/2024,
HL10512,Legal Verification,Pending,10/19/2024,
HL10512,Sanction Approved,Pending,10/20/2024,
HL10512,Loan Disbursed,Pending,10/28/2024,
HL10513,Lead Contacted,Completed,8/4/2024,
HL10513,Lead Qualified,Dropped,8/11/2024,Document incomplete
HL10513,Document Collection,Pending,8/18/2024,
HL10513,Credit Check,Pending,8/19/2024,
HL10513,Property Valuation,Pending,8/23/2024,
HL10513,Legal Verification,Pending,8/27/2024,
HL10513,Sanction Approved,Pending,9/1/2024,
HL10513,Loan Disbursed,Pending,9/2/2024,
HL10514,Lead Contacted,Completed,2/3/2025,
HL10514,Lead Qualified,Completed,2/5/2025,
HL10514,Document Collection,Completed,2/11/2025,
HL10514,Credit Check,Dropped,2/15/2025,Low eligibility
HL10514,Property Valuation,Pending,2/22/2025,
HL10514,Legal Verification,Pending,2/28/2025,
HL10514,Sanction Approved,Pending,3/3/2025,
HL10514,Loan Disbursed,Pending,3/11/2025,
HL10515,Lead Contacted,Completed,4/30/2024,
HL10515,Lead Qualified,Completed,5/1/2024,
HL10515,Document Collection,Completed,5/3/2024,
HL10515,Credit Check,Completed,5/11/2024,
HL10515,Property Valuation,Dropped,5/16/2024,High FOIR
HL10515,Legal Verification,Pending,5/20/2024,
HL10515,Sanction Approved,Pending,5/25/2024,
HL10515,Loan Disbursed,Pending,5/31/2024,
HL10516,Lead Contacted,Completed,7/18/2024,
HL10516,Lead Qualified,Dropped,7/27/2024,High FOIR
HL10516,Document Collection,Pending,8/1/2024,
HL10516,Credit Check,Pending,8/9/2024,
HL10516,Property Valuation,Pending,8/10/2024,
HL10516,Legal Verification,Pending,8/14/2024,
HL10516,Sanction Approved,Pending,8/23/2024,
HL10516,Loan Disbursed,Pending,8/24/2024,
HL10517,Lead Contacted,Completed,2/14/2024,
HL10517,Lead Qualified,Completed,2/17/2024,
HL10517,Document Collection,Completed,2/19/2024,
HL10517,Credit Check,Completed,2/23/2024,
HL10517,Property Valuation,Completed,3/2/2024,
HL10517,Legal Verification,Completed,3/10/2024,
HL10517,Sanction Approved,Dropped,3/16/2024,High FOIR
HL10517,Loan Disbursed,Pending,3/19/2024,
HL10518,Lead Contacted,Completed,2/19/2024,
HL10518,Lead Qualified,Completed,2/23/2024,
HL10518,Document Collection,Dropped,3/1/2024,High FOIR
HL10518,Credit Check,Pending,3/8/2024,
HL10518,Property Valuation,Pending,3/12/2024,
HL10518,Legal Verification,Pending,3/20/2024,
HL10518,Sanction Approved,Pending,3/27/2024,
HL10518,Loan Disbursed,Pending,3/29/2024,
HL10519,Lead Contacted,Completed,11/19/2024,
HL10519,Lead Qualified,Completed,11/23/2024,
HL10519,Document Collection,Completed,11/27/2024,
HL10519,Credit Check,Completed,12/1/2024,
HL10519,Property Valuation,Dropped,12/8/2024,Document incomplete
HL10519,Legal Verification,Pending,12/13/2024,
HL10519,Sanction Approved,Pending,12/18/2024,
HL10519,Loan Disbursed,Pending,12/26/2024,
HL10520,Lead Contacted,Dropped,10/9/2024,Customer not reachable
HL10520,Lead Qualified,Pending,10/15/2024,
HL10520,Document Collection,Pending,10/22/2024,
HL10520,Credit Check,Pending,10/29/2024,
HL10520,Property Valuation,Pending,10/31/2024,
HL10520,Legal Verification,Pending,11/2/2024,
HL10520,Sanction Approved,Pending,11/9/2024,
HL10520,Loan Disbursed,Pending,11/16/2024,
HL10521,Lead Contacted,Completed,11/25/2024,
HL10521,Lead Qualified,Completed,12/4/2024,
HL10521,Document Collection,Completed,12/5/2024,
HL10521,Credit Check,Dropped,12/14/2024,Low eligibility
HL10521,Property Valuation,Pending,12/22/2024,
HL10521,Legal Verification,Pending,12/25/2024,
HL10521,Sanction Approved,Pending,12/29/2024,
HL10521,Loan Disbursed,Pending,1/1/2025,
HL10522,Lead Contacted,Dropped,1/26/2024,Changed mind
HL10522,Lead Qualified,Pending,2/3/2024,
HL10522,Document Collection,Pending,2/7/2024,
HL10522,Credit Check,Pending,2/9/2024,
HL10522,Property Valuation,Pending,2/17/2024,
HL10522,Legal Verification,Pending,2/25/2024,
HL10522,Sanction Approved,Pending,3/2/2024,
HL10522,Loan Disbursed,Pending,3/10/2024,
HL10523,Lead Contacted,Completed,10/10/2024,
HL10523,Lead Qualified,Completed,10/11/2024,
HL10523,Document Collection,Completed,10/19/2024,
HL10523,Credit Check,Completed,10/27/2024,
HL10523,Property Valuation,Completed,10/29/2024,
HL10523,Legal Verification,Completed,11/2/2024,
HL10523,Sanction Approved,Completed,11/3/2024,
HL10523,Loan Disbursed,Completed,11/11/2024,
HL10524,Lead Contacted,Completed,9/21/2024,
HL10524,Lead Qualified,Dropped,9/22/2024,Customer not reachable
HL10524,Document Collection,Pending,9/23/2024,
HL10524,Credit Check,Pending,9/24/2024,
HL10524,Property Valuation,Pending,9/26/2024,
HL10524,Legal Verification,Pending,9/27/2024,
HL10524,Sanction Approved,Pending,10/1/2024,
HL10524,Loan Disbursed,Pending,10/10/2024,
HL10525,Lead Contacted,Completed,3/7/2024,
HL10525,Lead Qualified,Completed,3/16/2024,
HL10525,Document Collection,Completed,3/17/2024,
HL10525,Credit Check,Dropped,3/18/2024,Customer not reachable
HL10525,Property Valuation,Pending,3/24/2024,
HL10525,Legal Verification,Pending,3/26/2024,
HL10525,Sanction Approved,Pending,3/31/2024,
HL10525,Loan Disbursed,Pending,4/8/2024,
HL10526,Lead Contacted,Completed,3/11/2024,
HL10526,Lead Qualified,Completed,3/12/2024,
HL10526,Document Collection,Completed,3/15/2024,
HL10526,Credit Check,Completed,3/22/2024,
HL10526,Property Valuation,Completed,3/30/2024,
HL10526,Legal Verification,Completed,4/4/2024,
HL10526,Sanction Approved,Completed,4/11/2024,
HL10526,Loan Disbursed,Dropped,4/14/2024,Changed mind
HL10527,Lead Contacted,Completed,4/15/2024,
HL10527,Lead Qualified,Completed,4/23/2024,
HL10527,Document Collection,Completed,4/28/2024,
HL10527,Credit Check,Completed,5/3/2024,
HL10527,Property Valuation,Dropped,5/5/2024,Document incomplete
HL10527,Legal Verification,Pending,5/10/2024,
HL10527,Sanction Approved,Pending,5/17/2024,
HL10527,Loan Disbursed,Pending,5/19/2024,
HL10528,Lead Contacted,Completed,1/25/2024,
HL10528,Lead Qualified,Completed,2/3/2024,
HL10528,Document Collection,Completed,2/4/2024,
HL10528,Credit Check,Completed,2/12/2024,
HL10528,Property Valuation,Completed,2/14/2024,
HL10528,Legal Verification,Completed,2/15/2024,
HL10528,Sanction Approved,Completed,2/23/2024,
HL10528,Loan Disbursed,Completed,2/28/2024,
HL10529,Lead Contacted,Completed,1/23/2024,
HL10529,Lead Qualified,Completed,1/24/2024,
HL10529,Document Collection,Completed,1/28/2024,
HL10529,Credit Check,Completed,2/6/2024,
HL10529,Property Valuation,Completed,2/14/2024,
HL10529,Legal Verification,Completed,2/16/2024,
HL10529,Sanction Approved,Completed,2/19/2024,
HL10529,Loan Disbursed,Completed,2/22/2024,
HL10530,Lead Contacted,Completed,11/25/2024,
HL10530,Lead Qualified,Completed,11/27/2024,
HL10530,Document Collection,Completed,12/2/2024,
HL10530,Credit Check,Completed,12/9/2024,
HL10530,Property Valuation,Completed,12/14/2024,
HL10530,Legal Verification,Completed,12/22/2024,
HL10530,Sanction Approved,Completed,12/23/2024,
HL10530,Loan Disbursed,Completed,12/25/2024,
HL10531,Lead Contacted,Dropped,1/16/2025,Document incomplete
HL10531,Lead Qualified,Pending,1/20/2025,
HL10531,Document Collection,Pending,1/23/2025,
HL10531,Credit Check,Pending,1/24/2025,
HL10531,Property Valuation,Pending,1/26/2025,
HL10531,Legal Verification,Pending,2/1/2025,
HL10531,Sanction Approved,Pending,2/10/2025,
HL10531,Loan Disbursed,Pending,2/15/2025,
HL10532,Lead Contacted,Completed,9/7/2024,
HL10532,Lead Qualified,Completed,9/14/2024,
HL10532,Document Collection,Completed,9/18/2024,
HL10532,Credit Check,Completed,9/24/2024,
HL10532,Property Valuation,Completed,10/1/2024,
HL10532,Legal Verification,Completed,10/6/2024,
HL10532,Sanction Approved,Completed,10/10/2024,
HL10532,Loan Disbursed,Completed,10/12/2024,
HL10533,Lead Contacted,Completed,9/14/2024,
HL10533,Lead Qualified,Completed,9/22/2024,
HL10533,Document Collection,Dropped,9/24/2024,Document incomplete
HL10533,Credit Check,Pending,9/30/2024,
HL10533,Property Valuation,Pending,10/9/2024,
HL10533,Legal Verification,Pending,10/15/2024,
HL10533,Sanction Approved,Pending,10/19/2024,
HL10533,Loan Disbursed,Pending,10/26/2024,
HL10534,Lead Contacted,Completed,3/22/2024,
HL10534,Lead Qualified,Completed,3/25/2024,
HL10534,Document Collection,Completed,4/3/2024,
HL10534,Credit Check,Completed,4/5/2024,
HL10534,Property Valuation,Completed,4/8/2024,
HL10534,Legal Verification,Completed,4/9/2024,
HL10534,Sanction Approved,Completed,4/11/2024,
HL10534,Loan Disbursed,Dropped,4/12/2024,Changed mind
HL10535,Lead Contacted,Completed,2/15/2024,
HL10535,Lead Qualified,Completed,2/17/2024,
HL10535,Document Collection,Completed,2/25/2024,
HL10535,Credit Check,Completed,3/1/2024,
HL10535,Property Valuation,Dropped,3/7/2024,High FOIR
HL10535,Legal Verification,Pending,3/10/2024,
HL10535,Sanction Approved,Pending,3/12/2024,
HL10535,Loan Disbursed,Pending,3/18/2024,
HL10536,Lead Contacted,Completed,2/6/2024,
HL10536,Lead Qualified,Completed,2/7/2024,
HL10536,Document Collection,Dropped,2/12/2024,Changed mind
HL10536,Credit Check,Pending,2/18/2024,
HL10536,Property Valuation,Pending,2/21/2024,
HL10536,Legal Verification,Pending,2/28/2024,
HL10536,Sanction Approved,Pending,3/1/2024,
HL10536,Loan Disbursed,Pending,3/8/2024,
HL10537,Lead Contacted,Completed,1/27/2025,
HL10537,Lead Qualified,Completed,1/30/2025,
HL10537,Document Collection,Completed,2/3/2025,
HL10537,Credit Check,Dropped,2/6/2025,Customer not reachable
HL10537,Property Valuation,Pending,2/15/2025,
HL10537,Legal Verification,Pending,2/20/2025,
HL10537,Sanction Approved,Pending,2/28/2025,
HL10537,Loan Disbursed,Pending,3/2/2025,
HL10538,Lead Contacted,Completed,7/19/2024,
HL10538,Lead Qualified,Completed,7/26/2024,
HL10538,Document Collection,Completed,7/27/2024,
HL10538,Credit Check,Completed,8/2/2024,
HL10538,Property Valuation,Completed,8/8/2024,
HL10538,Legal Verification,Completed,8/10/2024,
HL10538,Sanction Approved,Completed,8/13/2024,
HL10538,Loan Disbursed,Dropped,8/15/2024,High FOIR
HL10539,Lead Contacted,Completed,6/9/2024,
HL10539,Lead Qualified,Dropped,6/15/2024,Low eligibility
HL10539,Document Collection,Pending,6/22/2024,
HL10539,Credit Check,Pending,6/23/2024,
HL10539,Property Valuation,Pending,6/29/2024,
HL10539,Legal Verification,Pending,7/1/2024,
HL10539,Sanction Approved,Pending,7/7/2024,
HL10539,Loan Disbursed,Pending,7/10/2024,
HL10540,Lead Contacted,Completed,7/31/2024,
HL10540,Lead Qualified,Completed,8/4/2024,
HL10540,Document Collection,Completed,8/6/2024,
HL10540,Credit Check,Completed,8/14/2024,
HL10540,Property Valuation,Completed,8/15/2024,
HL10540,Legal Verification,Completed,8/22/2024,
HL10540,Sanction Approved,Completed,8/30/2024,
HL10540,Loan Disbursed,Completed,9/2/2024,
HL10541,Lead Contacted,Completed,7/19/2024,
HL10541,Lead Qualified,Completed,7/28/2024,
HL10541,Document Collection,Completed,7/31/2024,
HL10541,Credit Check,Completed,8/7/2024,
HL10541,Property Valuation,Completed,8/12/2024,
HL10541,Legal Verification,Completed,8/21/2024,
HL10541,Sanction Approved,Completed,8/22/2024,
HL10541,Loan Disbursed,Completed,8/27/2024,
HL10542,Lead Contacted,Completed,8/5/2024,
HL10542,Lead Qualified,Dropped,8/13/2024,Low eligibility
HL10542,Document Collection,Pending,8/15/2024,
HL10542,Credit Check,Pending,8/18/2024,
